item_id,user_id,recommend,sentiment_analysis,items_count,item_name,playtime_forever,genres,price,title,developer,release_date
346900,Genesiszs,True,2,24.0,AdVenture Capitalist,44.0,"['Casual', 'Free to Play', 'Indie']",Free to Play,AdVenture Capitalist,Hyper Hippo Games,2015-03-30
105600,76561198072541428,True,2,79.0,Terraria,11635.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Terraria,Re-Logic,2011-05-16
204240,blindfrog42,True,2,198.0,The Bridge,154.0,"['Casual', 'Indie', 'Strategy']",9.99,The Bridge,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",2013-02-22
107410,76561198072559414,True,2,97.0,Arma 3,38618.0,"['Action', 'Simulation', 'Strategy']",39.99,Arma 3,Bohemia Interactive,2013-09-12
287700,sparksflynn,True,0,117.0,METAL GEAR SOLID V: THE PHANTOM PAIN,1970.0,"['Action', 'Adventure']",19.99,METAL GEAR SOLID V: THE PHANTOM PAIN,Konami Digital Entertainment,2015-09-01
440,76561198072569018,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
288470,XxmanoxX,True,2,116.0,Fable Anniversary,2207.0,['RPG'],34.99,Fable Anniversary,Lionhead Studios,2014-09-12
730,76561198072573871,True,2,39.0,Counter-Strike: Global Offensive,60807.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
570,ViniReaper,True,0,,,,,,,,
440,juan1035,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
550,76561198072596405,True,2,,,,['Action'],19.99,Left 4 Dead 2,Valve,2009-11-16
238960,FludReturn,True,0,39.0,Path of Exile,4080.0,,,,,
248820,IDontUseSteamAnymore,True,2,52.0,Risk of Rain,2470.0,"['Action', 'Indie', 'RPG']",9.99,Risk of Rain,"Hopoo Games, LLC",2013-11-08
730,76561198072604584,True,2,35.0,Counter-Strike: Global Offensive,76562.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
105600,Andromnicus,True,0,189.0,Terraria,1880.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Terraria,Re-Logic,2011-05-16
440,76561198072617841,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
43110,nimoxnazgul,True,0,4.0,Metro 2033,22.0,,,,,
252950,Minigamin,True,2,96.0,Rocket League,4260.0,"['Action', 'Indie', 'Racing', 'Sports']",19.99,Rocket League®,"Psyonix, Inc.",2015-07-07
263020,76561198072649686,True,2,37.0,STARWHAL,726.0,"['Action', 'Casual', 'Indie', 'Sports']",11.99,STARWHAL,Breakfall,2014-09-29
440,76561198072654697,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
440,76561198072660460,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
221640,76561198072660787,True,2,68.0,Super Hexagon,1352.0,"['Action', 'Indie']",2.99,Super Hexagon,Terry Cavanagh,2012-11-27
440,OfficalUberZ,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
570,76561198072695987,True,0,,,,,,,,
203160,HybridWolfKyle,True,2,119.0,Tomb Raider,1380.0,"['Action', 'Adventure']",19.99,Tomb Raider,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013-03-04
221380,76561198072699067,True,2,41.0,Age of Empires II: HD Edition,1401.0,['Strategy'],19.99,Age of Empires II HD,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",2013-04-09
265930,76561198072706321,True,2,54.0,Goat Simulator,194.0,"['Casual', 'Indie', 'Simulation']",9.99,Goat Simulator,Coffee Stain Studios,2014-04-01
218620,WhipDip,False,2,62.0,PAYDAY 2,7100.0,,,,,
268420,rioblu445,True,2,22.0,Aura Kingdom,548.0,"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,Aura Kingdom,X-Legend,Jul 2014
209160,76561198072728913,True,2,36.0,Call of Duty: Ghosts,41.0,['Action'],59.99,Call of Duty®: Ghosts,Infinity Ward,2014-03-25
1250,76561198072729088,True,2,,,,['Action'],19.99,Killing Floor,Tripwire Interactive,2009-05-14
221100,76561198072730323,True,0,,,,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",34.99,DayZ,Bohemia Interactive,2013-12-16
35450,ArbiterSenpai,True,2,99.0,Rising Storm/Red Orchestra 2 Multiplayer,849.0,"['Action', 'Massively Multiplayer', 'Simulation']",19.99,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Tripwire Interactive,2011-09-13
730,NeoESWhiteoutZ,True,2,26.0,Counter-Strike: Global Offensive,30130.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
292030,King_Dorkus,True,0,104.0,The Witcher 3: Wild Hunt,10880.0,,,,,
33930,76561198072746635,True,2,97.0,Arma 2: Operation Arrowhead,2756.0,"['Action', 'Simulation', 'Strategy']",19.99,Arma 2: Operation Arrowhead,Bohemia Interactive,2010-06-29
730,76561198072747255,True,2,3.0,Counter-Strike: Global Offensive,10532.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
304930,76561198072756457,True,0,70.0,Unturned,3896.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
8870,LadyLegasus,True,2,91.0,BioShock Infinite,1205.0,['Action'],29.99,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013-03-25
24200,76561198072777210,True,2,,,,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,DC Universe™ Online,Daybreak Game Company,2011-11-02
252490,76561198072778927,True,0,12.0,Rust,223.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
323370,76561198072779151,True,2,63.0,TERA,785.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,TERA,"Bluehole, Inc.",2015-05-05
12110,hjohnstone,True,0,179.0,Grand Theft Auto: Vice City,55.0,['Action'],9.99,Grand Theft Auto: Vice City,Rockstar Games,2003-05-13
8870,SimplyKappa,True,2,45.0,BioShock Infinite,956.0,['Action'],29.99,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013-03-25
4000,SabreHound,True,0,,,,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
352460,76561198072809720,True,2,80.0,Dead Realm,335.0,"['Action', 'Adventure', 'Indie', 'Strategy']",14.99,Dead Realm,Section Studios,2015-08-03
49520,76561198072810945,True,2,333.0,Borderlands 2,23537.0,"['Action', 'RPG']",19.99,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012-09-17
440,EpicPotata,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
263280,76561198072838281,True,2,52.0,Spintires,2273.0,"['Adventure', 'Racing', 'Simulation']",14.99,SPINTIRES™,Oovee® Game Studios,2014-06-12
42910,76561198072838748,True,0,,,,"['Action', 'RPG']",9.99,Magicka,Arrowhead Game Studios,2011-01-25
213670,shadowxskills,True,0,261.0,South Parkâ¢: The Stick of Truthâ¢,736.0,"['Action', 'Adventure', 'RPG']",29.99,South Park™: The Stick of Truth™,Obsidian Entertainment,2014-03-03
630,GamerAngel311,True,0,,,,['Action'],Free,Alien Swarm,Valve,2010-07-19
203160,76561198072898248,True,2,71.0,Tomb Raider,1599.0,"['Action', 'Adventure']",19.99,Tomb Raider,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013-03-04
221100,Xerelies,True,2,31.0,DayZ,171.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",34.99,DayZ,Bohemia Interactive,2013-12-16
203160,SatanicBabys,True,2,40.0,Tomb Raider,1281.0,"['Action', 'Adventure']",19.99,Tomb Raider,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013-03-04
250320,76561198072922914,True,2,22.0,The Wolf Among Us,944.0,['Adventure'],24.99,The Wolf Among Us,Telltale Games,2013-10-11
304930,booldknight,True,0,38.0,Unturned,357.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
239030,onelovemarley,True,2,39.0,"Papers, Please",223.0,"['Adventure', 'Indie']",9.99,"Papers, Please",3909,2013-08-08
730,76561198072938709,True,0,29.0,Counter-Strike: Global Offensive,26195.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
302270,maddmann1991,True,2,,,,"['Action', 'Indie', 'RPG', 'Strategy']",19.99,Dungeon Defenders Eternity,Nom Nom Games,2014-07-22
113200,76561198072942552,True,0,12.0,The Binding of Isaac,1211.0,"['Action', 'Adventure', 'Indie', 'RPG']",4.99,The Binding of Isaac,Edmund McMillen and Florian Himsl,2011-09-28
620,jagatha,True,0,52.0,Portal 2,3201.0,"['Action', 'Adventure']",19.99,Portal 2,Valve,2011-04-18
730,76561198072949124,True,2,247.0,Counter-Strike: Global Offensive,21352.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
417860,FromZero2Hero,True,0,50.0,Emily is Away,81.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",Free to Play,Emily is Away,Kyle Seeley,2015-11-20
550,76561198072954466,True,2,186.0,Left 4 Dead 2,2935.0,['Action'],19.99,Left 4 Dead 2,Valve,2009-11-16
265930,yungwind,True,2,48.0,Goat Simulator,205.0,"['Casual', 'Indie', 'Simulation']",9.99,Goat Simulator,Coffee Stain Studios,2014-04-01
8190,76561198072977162,True,2,55.0,Just Cause 2,707.0,"['Action', 'Adventure']",14.99,Just Cause 2,Avalanche Studios,2010-03-23
440,76561198072985865,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
8870,porterbeans,True,0,,,,['Action'],29.99,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013-03-25
113200,jerrycanjamly,True,2,30.0,The Binding of Isaac,1746.0,"['Action', 'Adventure', 'Indie', 'RPG']",4.99,The Binding of Isaac,Edmund McMillen and Florian Himsl,2011-09-28
219740,76561198073032392,True,2,51.0,Don't Starve,1305.0,,,,,
20,76561198073041055,True,0,50.0,Team Fortress Classic,260.0,['Action'],4.99,Team Fortress Classic,Valve,1999-04-01
337320,76561198073041269,True,2,76.0,Paint the Town Red,643.0,"['Action', 'Indie', 'Early Access']",14.99,Paint the Town Red,South East Games,2015-10-13
4000,Cokemania,True,2,47.0,Garry's Mod,27719.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
730,kozke,True,2,40.0,Counter-Strike: Global Offensive,40906.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
17500,juan405kpo,True,2,,,,"['Action', 'Free to Play', 'Indie']",Free,Zombie Panic! Source,Zombie Panic Team,2007-12-28
730,76561198073069974,True,2,23.0,Counter-Strike: Global Offensive,4007.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
310370,76561198073091394,True,0,71.0,The Way of Life Free Edition,9.0,"['Free to Play', 'Indie']",Free,The Way of Life Free Edition,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",2016-05-31
730,76561198073094125,True,2,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
49520,jinggosbenar,True,0,81.0,Borderlands 2,583.0,"['Action', 'RPG']",19.99,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012-09-17
63380,blastingdiamond,True,2,42.0,Sniper Elite V2,506.0,['Action'],19.99,Sniper Elite V2,Rebellion,2012-04-30
440,pumbarrento,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
113200,76561198073110357,True,0,50.0,The Binding of Isaac,329.0,"['Action', 'Adventure', 'Indie', 'RPG']",4.99,The Binding of Isaac,Edmund McMillen and Florian Himsl,2011-09-28
570,76561198073113810,True,0,,,,,,,,
102840,76561198073115586,True,2,27.0,Shank 2,194.0,"['Action', 'Adventure', 'Indie']",9.99,Shank 2,Klei Entertainment,2012-02-07
227940,BusterNation,True,2,93.0,Heroes & Generals,839.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",Free to Play,Heroes &amp; Generals,Reto-Moto,2016-10-18
221380,odenp,True,2,,,,['Strategy'],19.99,Age of Empires II HD,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",2013-04-09
230050,76561198073116713,True,2,285.0,DLC Quest,75.0,['Indie'],2.99,DLC Quest,Going Loud Studios,2013-03-18
570,76561198073123746,True,0,,,,,,,,
202170,LuGusta,True,0,,,,,,,,
72850,76561198073145141,True,2,,,,,,,,
440,furtsan,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
105600,MineRender000,True,2,35.0,Terraria,10013.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Terraria,Re-Logic,2011-05-16
304930,76561198073169276,True,2,71.0,Unturned,274.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
99900,ThePinkieOfAllPies,True,2,13.0,Spiral Knights,14435.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Free to Play,Spiral Knights,Grey Havens,2011-06-14
227300,RILEYinAUS,True,2,86.0,Euro Truck Simulator 2,2015.0,"['Indie', 'Simulation']",19.99,Euro Truck Simulator 2,SCS Software,2013-01-16
620,M4RC3L0X,True,2,138.0,Portal 2,3239.0,"['Action', 'Adventure']",19.99,Portal 2,Valve,2011-04-18
730,76561198073199110,True,0,91.0,Counter-Strike: Global Offensive,22282.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
550,76561198073201110,True,2,65.0,Left 4 Dead 2,2034.0,['Action'],19.99,Left 4 Dead 2,Valve,2009-11-16
221910,silenthallows,True,2,84.0,The Stanley Parable,559.0,"['Adventure', 'Indie']",14.99,The Stanley Parable,Galactic Cafe,2013-10-17
440,Thatssirlemontoyou,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
202170,Bmcnally_,True,0,27.0,Sleeping Dogsâ¢,486.0,,,,,
268750,76561198073245886,True,2,229.0,Magicite,1977.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Magicite,SmashGames,2014-06-09
570,76561198073269017,True,2,,,,,,,,
570,Shadows7398,True,2,,,,,,,,
242860,76561198073282104,True,0,17.0,Verdun,5748.0,"['Action', 'Indie', 'Strategy']",24.99,Verdun,"M2H,Blackmill Games",2015-04-28
238960,76561198073295527,True,0,40.0,Path of Exile,640.0,,,,,
570,76561198073297175,True,2,,,,,,,,
220,Pi0h,True,0,128.0,Half-Life 2,1126.0,['Action'],9.99,Half-Life 2,Valve,2004-11-16
730,Pkpure,True,2,28.0,Counter-Strike: Global Offensive,18483.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
351710,76561198073309903,True,2,17.0,Hyperdimension Neptunia Re;Birth2 Sisters Generation,1704.0,"['RPG', 'Strategy']",29.99,Hyperdimension Neptunia Re;Birth2: Sisters Generation / 超次次元ゲイム ネプテューヌRe;Birth2,"Idea Factory,Compile Heart,Felistella",2015-05-29
105600,76561198073316231,True,2,15.0,Terraria,18524.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Terraria,Re-Logic,2011-05-16
9450,76561198073330411,True,2,86.0,"Warhammer 40,000: Dawn of War â Soulstorm",10188.0,['Strategy'],12.99,"Warhammer® 40,000: Dawn of War® - Soulstorm",Relic Entertainment,2008-03-05
570,76561198073346300,True,2,,,,,,,,
230410,76561198073363859,True,2,18.0,Warframe,39338.0,"['Action', 'Free to Play']",Free to Play,Warframe,Digital Extremes,2013-03-25
200210,humanstapler,True,2,84.0,Realm of the Mad God,12078.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Free to Play,Realm of the Mad God,Wild Shadow Studios,2012-02-20
4000,hyeyey,True,2,37.0,Garry's Mod,2073.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
248570,76561198073378888,False,0,44.0,Toribash,7.0,"['Action', 'Free to Play', 'Indie', 'Strategy']",Free to Play,Toribash,Nabi Studios,2006-03-01
413150,76561198073379120,True,0,96.0,Stardew Valley,1326.0,"['Indie', 'RPG', 'Simulation']",14.99,Stardew Valley,ConcernedApe,2016-02-26
550,76561198073383090,True,0,,,,['Action'],19.99,Left 4 Dead 2,Valve,2009-11-16
292630,SkyFlashBR,False,0,254.0,Uriel's Chasm,119.0,"['Adventure', 'Casual', 'Indie']",4.99,Uriel's Chasm,Rail Slave Games,2014-09-12
570,paulbauerpunicher,True,2,,,,,,,,
262410,76561198073413380,False,0,63.0,World of Guns: Gun Disassembly,34.0,"['Free to Play', 'Indie', 'Simulation']",Free to Play,World of Guns: Gun Disassembly,Noble Empire Corp.,2014-05-21
291480,Jimmyhello,False,0,,,,"['Action', 'Free to Play', 'Massively Multiplayer']",Free to Play,Warface,Crytek,2014-07-01
208090,misstie,True,2,62.0,Loadout,1930.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Loadout,Edge of Reality,2014-01-31
335240,76561198073441647,True,0,15.0,Transformice,19.0,"['Free to Play', 'Indie', 'Massively Multiplayer']",Free to Play,Transformice,Atelier 801,2015-01-30
346900,phdeus,True,0,20.0,AdVenture Capitalist,5611.0,"['Casual', 'Free to Play', 'Indie']",Free to Play,AdVenture Capitalist,Hyper Hippo Games,2015-03-30
17460,76561198073451910,True,2,51.0,Mass Effect,1211.0,"['Action', 'RPG']",19.99,Mass Effect,BioWare,2008-05-28
322330,76561198073457020,True,2,,,,"['Adventure', 'Indie', 'Simulation']",14.99,Don't Starve Together,Klei Entertainment,2016-04-21
440,blu3y24,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
4000,51564210333,True,0,81.0,Garry's Mod,16296.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
252490,76561198073471590,True,2,35.0,Rust,2982.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
730,76561198073473575,True,0,12.0,Counter-Strike: Global Offensive,2573.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
218620,76561198073496938,True,2,35.0,PAYDAY 2,2988.0,,,,,
211820,monjibee,True,2,,,,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",14.99,Starbound,Chucklefish,2016-07-22
4000,76561198073535087,True,2,11.0,Garry's Mod,36235.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
220200,Daniel_Barrett,True,2,,,,"['Indie', 'Simulation']",39.99,Kerbal Space Program,Squad,2015-04-27
49520,TheStrahan123,True,0,75.0,Borderlands 2,14188.0,"['Action', 'RPG']",19.99,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012-09-17
550,7122456,True,0,28.0,Left 4 Dead 2,9262.0,['Action'],19.99,Left 4 Dead 2,Valve,2009-11-16
440,76561198073580952,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
301750,2nerdssemvida,True,2,101.0,RADical ROACH Deluxe Edition,86.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",6.99,RADical ROACH Remastered,DL Softworks,2014-05-16
263280,76561198073589943,True,0,73.0,Spintires,14224.0,"['Adventure', 'Racing', 'Simulation']",14.99,SPINTIRES™,Oovee® Game Studios,2014-06-12
208480,76561198073589985,True,2,148.0,Assassin's CreedÂ® III,4153.0,['Adventure'],19.99,Assassin’s Creed® III,Ubisoft Montreal,2012-11-20
332500,76561198073608723,True,2,,,,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",19.99,GRAV,"BitMonster, Inc.",2015-01-08
370240,76561198073618741,False,0,12.0,NBA 2K16,15651.0,['Sports'],59.99,NBA 2K16,Visual Concepts,2015-09-29
99910,Themfgamer,False,0,279.0,Puzzle Pirates,40.0,"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Free to Play,Puzzle Pirates,Three Rings,2011-08-31
730,76561198073631877,True,0,39.0,Counter-Strike: Global Offensive,10820.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
730,_itsbf3_,True,2,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
63380,Skudz,True,2,101.0,Sniper Elite V2,232.0,['Action'],19.99,Sniper Elite V2,Rebellion,2012-04-30
440,76561198073638107,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
113400,76561198073638549,True,2,22.0,APB Reloaded,209.0,"['Action', 'Free to Play', 'Massively Multiplayer']",Free to Play,APB Reloaded,Reloaded Productions,2011-12-06
570,alphakenny1,False,0,,,,,,,,
271590,76561198073648533,False,0,55.0,Grand Theft Auto V,1246.0,"['Action', 'Adventure']",39.99,Grand Theft Auto V,Rockstar North,2015-04-14
391540,rsqwxyg,True,2,5.0,Undertale,2765.0,"['Indie', 'RPG']",9.99,Undertale,tobyfox,2015-09-15
241540,76561198073673753,True,2,,,,"['Action', 'RPG', 'Simulation']",13.98,State of Decay,Undead Labs,2013-11-05
220240,kmogan99,True,2,37.0,Far CryÂ® 3,2767.0,"['Action', 'Adventure']",19.99,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012-12-04
440,76561198073692243,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
208090,xXCammoAmmoXx,True,0,92.0,Loadout,58.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Loadout,Edge of Reality,2014-01-31
570,76561198073706825,True,2,,,,,,,,
203140,76561198073711146,True,0,,,,['Action'],19.99,Hitman: Absolution™,"Io-Interactive A/S,Feral Interactive (Mac)",2012-11-19
570,76561198073712906,True,0,,,,,,,,
227940,767scar77,True,0,50.0,Heroes & Generals,5602.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",Free to Play,Heroes &amp; Generals,Reto-Moto,2016-10-18
24200,76561198073722309,True,2,,,,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,DC Universe™ Online,Daybreak Game Company,2011-11-02
440,76561198073733242,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
10090,1stBLUE-COW,True,2,52.0,Call of Duty: World at War,5054.0,['Action'],19.99,Call of Duty: World at War,Treyarch,2008-11-18
12210,ByanVEVO,True,2,191.0,Grand Theft Auto IV,3828.0,,,,,
440,Xelight,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
99900,76561198073749507,True,0,,,,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Free to Play,Spiral Knights,Grey Havens,2011-06-14
292030,OnceUponAGoat,True,2,93.0,The Witcher 3: Wild Hunt,4855.0,,,,,
440,pleumarnun,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
730,joaoflavio,False,0,52.0,Counter-Strike: Global Offensive,85149.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
72850,76561198073784330,True,2,,,,,,,,
205100,paulspeltwithap,True,2,49.0,Dishonored,1901.0,"['Action', 'Adventure']",9.99,Dishonored,Arkane Studios,2012-10-08
230410,76561198073818391,True,0,19.0,Warframe,894.0,"['Action', 'Free to Play']",Free to Play,Warframe,Digital Extremes,2013-03-25
4000,76561198073826390,True,2,,,,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
391460,76561198073834001,True,0,85.0,WARMODE,70.0,"['Action', 'Free to Play', 'Early Access']",Free to Play,WARMODE,WARTEAM,2015-08-25
386360,wadiyatalknabeet,True,2,62.0,SMITE,46.0,"['Action', 'Free to Play']",Free to Play,SMITE®,Hi-Rez Studios,2015-09-08
440,76561198073843945,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
307690,76561198073855426,False,2,55.0,Sleeping Dogs: Definitive Edition,356.0,"['Action', 'Adventure', 'Racing']",29.99,Sleeping Dogs: Definitive Edition,"United Front Games,Feral Interactive (Mac)",2014-10-08
730,camicase,True,0,4.0,Counter-Strike: Global Offensive,37647.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
22380,76561198073899610,True,2,71.0,Fallout: New Vegas,3082.0,"['Action', 'RPG']",9.99,Fallout: New Vegas,Obsidian Entertainment,2010-10-19
381990,76561198073899830,True,2,36.0,Dragon Saga,462.0,"['Free to Play', 'Massively Multiplayer']",Free to Play,Dragon Saga,Gravity Interactive,2010-10-28
730,tntnguyen03,True,2,37.0,Counter-Strike: Global Offensive,58843.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
620,RAFFRO,True,2,21.0,Portal 2,1494.0,"['Action', 'Adventure']",19.99,Portal 2,Valve,2011-04-18
304930,76561198073924545,True,0,44.0,Unturned,10154.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
4000,Get_SiCkled,True,2,100.0,Garry's Mod,48293.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
48720,76561198073931851,True,2,41.0,Mount & Blade: With Fire and Sword,2139.0,"['Action', 'RPG']",9.99,Mount &amp; Blade: With Fire &amp; Sword,TaleWorlds Entertainment,2011-05-03
238460,76561198073943264,True,0,43.0,BattleBlock Theater,1980.0,"['Action', 'Adventure', 'Casual', 'Indie']",14.99,BattleBlock Theater®,The Behemoth,2014-05-15
252490,lafoeda,True,2,62.0,Rust,9369.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
208090,gamesownedbyme,True,2,,,,"['Action', 'Free to Play', 'Indie']",Free to Play,Loadout,Edge of Reality,2014-01-31
355180,76561198073966201,True,2,135.0,Codename CURE,97.0,"['Action', 'Free to Play']",Free,Codename CURE,Hoobalugalar_X,2017-10-31
208090,1922001,True,0,94.0,Loadout,1072.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Loadout,Edge of Reality,2014-01-31
227480,76561198073970893,True,0,,,,['Action'],9.99,God Mode,Old School Games,2013-04-19
211420,2lstgun,True,2,31.0,Dark Souls: Prepare to Die Edition,971.0,"['Action', 'RPG']",19.99,DARK SOULS™: Prepare To Die™ Edition,FromSoftware,2012-08-23
209000,Like_a_sunrise,True,2,26.0,Batmanâ¢: Arkham Origins,993.0,"['Action', 'Adventure']",19.99,Batman™: Arkham Origins,"WB Games Montreal,Splash Damage",2013-10-24
236390,76561198074006716,True,0,,,,,,,,
91900,76561198074009219,True,0,32.0,Post Apocalyptic Mayhem,650.0,"['Action', 'Racing']",9.99,Post Apocalyptic Mayhem,Steel Monkeys,2011-03-17
570,fadas56,True,0,,,,,,,,
212800,Franstar2,True,2,79.0,Super Crate Box,309.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Super Crate Box,Vlambeer,2010-10-22
